prego_id	rank	taxon_id	taxon_label	prego_score	direct_flag	channels	corroborated_by
BTO:0001210	2	NCBITaxon:1018	Capnocytophaga ochracea	4	TRUE	environmental_samples	
BTO:0001210	3	NCBITaxon:113286	Pseudoramibacter	4	TRUE	environmental_samples	
BTO:0001210	4	NCBITaxon:117563	Granulicatella	4	TRUE	environmental_samples	
BTO:0001210	5	NCBITaxon:118747	Bulleidia	4	TRUE	environmental_samples	
BTO:0001210	6	NCBITaxon:1257	Peptostreptococcus	4	TRUE	environmental_samples	
BTO:0001210	7	NCBITaxon:1261	Peptostreptococcus anaerobius	4	TRUE	environmental_samples	
BTO:0001210	8	NCBITaxon:1268	Micrococcaceae	4	TRUE	environmental_samples	
BTO:0001210	9	NCBITaxon:1279	Staphylococcus	4	TRUE	environmental_samples	
BTO:0001210	10	NCBITaxon:1280	Staphylococcus aureus	4	TRUE	environmental_samples	
BTO:0001210	11	NCBITaxon:1282	Staphylococcus epidermidis	4	TRUE	environmental_samples	
BTO:0001210	12	NCBITaxon:1300	Streptococcaceae	4	TRUE	environmental_samples	
BTO:0001210	13	NCBITaxon:1301	Streptococcus	4	TRUE	environmental_samples	
BTO:0001210	14	NCBITaxon:1328	Streptococcus anginosus	4	TRUE	environmental_samples	
BTO:0001210	15	NCBITaxon:1350	Enterococcus	4	TRUE	environmental_samples	
BTO:0001210	16	NCBITaxon:135083	Centipeda noxia	4	TRUE	environmental_samples	
BTO:0001210	17	NCBITaxon:135621	Pseudomonadaceae	4	TRUE	environmental_samples	
BTO:0001210	18	NCBITaxon:1357	Lactococcus	4	TRUE	environmental_samples	
BTO:0001210	19	NCBITaxon:13687	Sphingomonas	4	TRUE	environmental_samples	
BTO:0001210	20	NCBITaxon:1378	Gemella	4	TRUE	environmental_samples	
BTO:0001210	21	NCBITaxon:1380	Atopobium	4	TRUE	environmental_samples	
BTO:0001210	22	NCBITaxon:1383	Lancefieldella rimae	4	TRUE	environmental_samples	
BTO:0001210	23	NCBITaxon:1386	Bacillus <firmicutes>	4	TRUE	environmental_samples	
BTO:0001210	24	NCBITaxon:150022	Finegoldia	4	TRUE	environmental_samples	
BTO:0001210	25	NCBITaxon:157	Treponema	4	TRUE	environmental_samples	
BTO:0001220	1	NCBITaxon:480418	Mycobacterium lepromatosis	3	TRUE	annotated_genomes_isolates	
BTO:0001228	1	NCBITaxon:1034096		3	TRUE	annotated_genomes_isolates	
BTO:0001228	2	NCBITaxon:1074049	Candidatus Burkholderia crenata	3	TRUE	annotated_genomes_isolates	
BTO:0001228	3	NCBITaxon:1177927	Enterobacter cloacae subsp. cloacae GS1	3	TRUE	annotated_genomes_isolates	
BTO:0001228	4	NCBITaxon:1211480		3	TRUE	annotated_genomes_isolates	
BTO:0001228	5	NCBITaxon:1239783	Bacillus atrophaeus UCMB-5137	3	TRUE	annotated_genomes_isolates	
BTO:0001228	6	NCBITaxon:2014887	Herbaspirillum robiniae	3	TRUE	annotated_genomes_isolates	
BTO:0001228	7	NCBITaxon:253	Chryseobacterium indologenes	3	TRUE	annotated_genomes_isolates	
BTO:0001228	8	NCBITaxon:287	Pseudomonas aeruginosa	3	TRUE	annotated_genomes_isolates	
BTO:0001228	9	NCBITaxon:294	Pseudomonas fluorescens	3	TRUE	annotated_genomes_isolates	
BTO:0001228	10	NCBITaxon:303	Pseudomonas putida	3	TRUE	annotated_genomes_isolates	
BTO:0001228	11	NCBITaxon:381124		3	TRUE	annotated_genomes_isolates	
BTO:0001228	12	NCBITaxon:399741	Serratia proteamaculans 568	3	TRUE	annotated_genomes_isolates	
BTO:0001228	13	NCBITaxon:40324	Stenotrophomonas maltophilia	3	TRUE	annotated_genomes_isolates	
BTO:0001228	14	NCBITaxon:41899	Burkholderia plantarii	3	TRUE	annotated_genomes_isolates	
BTO:0001228	15	NCBITaxon:438753	Azorhizobium caulinodans ORS 571	3	TRUE	annotated_genomes_isolates	
BTO:0001228	16	NCBITaxon:550	Enterobacter cloacae	3	TRUE	annotated_genomes_isolates	
BTO:0001228	17	NCBITaxon:571256	Brucella pituitosa	3	TRUE	annotated_genomes_isolates	
BTO:0001228	18	NCBITaxon:60550	Burkholderia pyrrocinia	3	TRUE	annotated_genomes_isolates	
BTO:0001228	19	NCBITaxon:626418	Burkholderia glumae BGR1	3	TRUE	annotated_genomes_isolates	
BTO:0001228	20	NCBITaxon:69373	Curtobacterium pusillum	3	TRUE	annotated_genomes_isolates	
BTO:0001228	21	NCBITaxon:10	Cellvibrio	1.34684	TRUE	environmental_samples	
BTO:0001228	22	NCBITaxon:1107	Chloroflexus	1.34684	TRUE	environmental_samples	
BTO:0001228	23	NCBITaxon:1147159	Ornithinibacillus scapharcae	1.34684	TRUE	environmental_samples	
BTO:0001228	24	NCBITaxon:1154585	Gaiellaceae	1.34684	TRUE	environmental_samples	
BTO:0001228	25	NCBITaxon:1234	Nitrospira	1.34684	TRUE	environmental_samples	
BTO:0001230	1	NCBITaxon:1292046	Desulfobulbus sp. oral taxon 041 str. Dsb1-5	3	TRUE	annotated_genomes_isolates	
BTO:0001230	2	NCBITaxon:1379786	Wolbachia pipientis wVitA	3	TRUE	annotated_genomes_isolates	
BTO:0001230	3	NCBITaxon:1379787	Wolbachia pipientis wUni	3	TRUE	annotated_genomes_isolates	
BTO:0001230	4	NCBITaxon:161899	Corynebacterium singulare	3	TRUE	annotated_genomes_isolates	
BTO:0001230	5	NCBITaxon:235909	Geobacillus kaustophilus HTA426	3	TRUE	annotated_genomes_isolates	
BTO:0001230	6	NCBITaxon:29575	Taylorella equigenitalis	3	TRUE	annotated_genomes_isolates	
BTO:0001230	7	NCBITaxon:3068		3	TRUE	annotated_genomes_isolates	
BTO:0001230	8	NCBITaxon:548477	Corynebacterium glucuronolyticum ATCC 51867	3	TRUE	annotated_genomes_isolates	
BTO:0001244	1	NCBITaxon:1037890	Klebsiella pneumoniae JH1	3	TRUE	annotated_genomes_isolates	
BTO:0001244	2	NCBITaxon:1037908	Klebsiella pneumoniae 1162281	3	TRUE	annotated_genomes_isolates	
BTO:0001244	3	NCBITaxon:1162294	Serratia marcescens LCT-SM213	3	TRUE	annotated_genomes_isolates	
BTO:0001244	4	NCBITaxon:1258567	Escherichia coli LCT-EC52	3	TRUE	annotated_genomes_isolates	
BTO:0001244	5	NCBITaxon:1267754	Corynebacterium urealyticum DSM 7111	3	TRUE	annotated_genomes_isolates	
BTO:0001244	6	NCBITaxon:1279010	Proteus mirabilis PR03	3	TRUE	annotated_genomes_isolates	
BTO:0001244	7	NCBITaxon:1286329	Escherichia coli TOP379	3	TRUE	annotated_genomes_isolates	
BTO:0001244	8	NCBITaxon:1286330	Escherichia coli TOP382-1	3	TRUE	annotated_genomes_isolates	
BTO:0001244	9	NCBITaxon:1286331	Escherichia coli TOP382-2	3	TRUE	annotated_genomes_isolates	
BTO:0001244	10	NCBITaxon:1286332	Escherichia coli TOP382-3	3	TRUE	annotated_genomes_isolates	
BTO:0001244	11	NCBITaxon:1286333	Escherichia coli TOP291	3	TRUE	annotated_genomes_isolates	
BTO:0001244	12	NCBITaxon:1286334	Escherichia coli TOP293-1	3	TRUE	annotated_genomes_isolates	
BTO:0001244	13	NCBITaxon:1286335	Escherichia coli TOP293-2	3	TRUE	annotated_genomes_isolates	
BTO:0001244	14	NCBITaxon:1286336	Escherichia coli TOP293-3	3	TRUE	annotated_genomes_isolates	
BTO:0001244	15	NCBITaxon:1286337	Escherichia coli TOP293-4	3	TRUE	annotated_genomes_isolates	
BTO:0001244	16	NCBITaxon:1286338	Escherichia coli TOP498	3	TRUE	annotated_genomes_isolates	
BTO:0001244	17	NCBITaxon:1286339	Escherichia coli TOP550-1	3	TRUE	annotated_genomes_isolates	
BTO:0001244	18	NCBITaxon:1286340	Escherichia coli TOP550-2	3	TRUE	annotated_genomes_isolates	
BTO:0001244	19	NCBITaxon:1286341	Escherichia coli TOP550-3	3	TRUE	annotated_genomes_isolates	
BTO:0001244	20	NCBITaxon:1286342	Escherichia coli TOP550-4	3	TRUE	annotated_genomes_isolates	
BTO:0001244	21	NCBITaxon:1286343	Escherichia coli TOP2386	3	TRUE	annotated_genomes_isolates	
BTO:0001244	22	NCBITaxon:1286344	Escherichia coli TOP2396-1	3	TRUE	annotated_genomes_isolates	
BTO:0001244	23	NCBITaxon:1286345	Escherichia coli TOP2396-2	3	TRUE	annotated_genomes_isolates	
BTO:0001244	24	NCBITaxon:1286346	Escherichia coli TOP2396-3	3	TRUE	annotated_genomes_isolates	
BTO:0001244	25	NCBITaxon:1286347	Escherichia coli TOP2515	3	TRUE	annotated_genomes_isolates	
BTO:0001253	1	NCBITaxon:1016	Capnocytophaga	4	TRUE	environmental_samples	
BTO:0001253	2	NCBITaxon:1018	Capnocytophaga ochracea	4	TRUE	environmental_samples	
BTO:0001253	3	NCBITaxon:102234	Cyanobacterium	4	TRUE	environmental_samples	
BTO:0001253	4	NCBITaxon:1046	Chromatiaceae	4	TRUE	environmental_samples	
BTO:0001253	5	NCBITaxon:1060	Rhodobacter	4	TRUE	environmental_samples	
BTO:0001253	6	NCBITaxon:106589	Cupriavidus	4	TRUE	environmental_samples	
BTO:0001253	7	NCBITaxon:106649	Acinetobacter guillouiae	4	TRUE	environmental_samples	
BTO:0001253	8	NCBITaxon:107	Spirosoma	4	TRUE	environmental_samples	
BTO:0001253	9	NCBITaxon:108061		4	TRUE	environmental_samples	
BTO:0001253	10	NCBITaxon:108981	Acinetobacter schindleri	4	TRUE	environmental_samples	
BTO:0001253	11	NCBITaxon:1107	Chloroflexus	4	TRUE	environmental_samples	
BTO:0001253	12	NCBITaxon:110936	Rathayibacter caricis	4	TRUE	environmental_samples	
BTO:0001253	13	NCBITaxon:1117	Cyanobacteriota	4	TRUE	environmental_samples	
BTO:0001253	14	NCBITaxon:1129771	Leptotrichiaceae	4	TRUE	environmental_samples	
BTO:0001253	15	NCBITaxon:114248	Tepidimonas	4	TRUE	environmental_samples	
BTO:0001253	16	NCBITaxon:1147159	Ornithinibacillus scapharcae	4	TRUE	environmental_samples	
BTO:0001253	17	NCBITaxon:114975	Sporosarcina aquimarina	4	TRUE	environmental_samples	
BTO:0001253	18	NCBITaxon:1154584	Gaiellales	4	TRUE	environmental_samples	
BTO:0001253	19	NCBITaxon:1154585	Gaiellaceae	4	TRUE	environmental_samples	
BTO:0001253	20	NCBITaxon:117207	Sphingopyxis alaskensis	4	TRUE	environmental_samples	
BTO:0001253	21	NCBITaxon:117563	Granulicatella	4	TRUE	environmental_samples	
BTO:0001253	22	NCBITaxon:118747	Bulleidia	4	TRUE	environmental_samples	
BTO:0001253	23	NCBITaxon:118882	Brucellaceae	4	TRUE	environmental_samples	
BTO:0001253	24	NCBITaxon:118968	Coxiellaceae	4	TRUE	environmental_samples	
BTO:0001253	25	NCBITaxon:118969	Legionellales	4	TRUE	environmental_samples	
BTO:0001268	1	NCBITaxon:1397850	Mycoplasmopsis californica HAZ160_1	3	TRUE	annotated_genomes_isolates	
BTO:0001268	2	NCBITaxon:316407	Escherichia coli str. K-12 substr. W3110	3	TRUE	annotated_genomes_isolates	
BTO:0001277	1	NCBITaxon:334406	Bacillus cereus NC7401	3	TRUE	annotated_genomes_isolates	
BTO:0001278	1	NCBITaxon:11146		3	TRUE	annotated_genomes_isolates	
BTO:0001278	2	NCBITaxon:11149		3	TRUE	annotated_genomes_isolates	
BTO:0001278	3	NCBITaxon:1498172		3	TRUE	annotated_genomes_isolates	
BTO:0001278	4	NCBITaxon:422139		3	TRUE	annotated_genomes_isolates	
BTO:0001278	5	NCBITaxon:422140		3	TRUE	annotated_genomes_isolates	
BTO:0001278	6	NCBITaxon:422141		3	TRUE	annotated_genomes_isolates	
BTO:0001278	7	NCBITaxon:422214		3	TRUE	annotated_genomes_isolates	
BTO:0001278	8	NCBITaxon:422215		3	TRUE	annotated_genomes_isolates	
BTO:0001278	9	NCBITaxon:422217		3	TRUE	annotated_genomes_isolates	
BTO:0001278	10	NCBITaxon:422218		3	TRUE	annotated_genomes_isolates	
BTO:0001278	11	NCBITaxon:422219		3	TRUE	annotated_genomes_isolates	
BTO:0001278	12	NCBITaxon:422220		3	TRUE	annotated_genomes_isolates	
BTO:0001278	13	NCBITaxon:46170		3	TRUE	annotated_genomes_isolates	
BTO:0001278	14	NCBITaxon:930166	Pseudomonas brassicacearum	3	TRUE	annotated_genomes_isolates	
BTO:0001278	15	NCBITaxon:948870		3	TRUE	annotated_genomes_isolates	
BTO:0001278	16	NCBITaxon:1107	Chloroflexus	1.38108	TRUE	environmental_samples	
BTO:0001278	17	NCBITaxon:1236	Gammaproteobacteria	1.38108	TRUE	environmental_samples	
BTO:0001278	18	NCBITaxon:219686	Gemmatimonadales	1.38108	TRUE	environmental_samples	
BTO:0001278	19	NCBITaxon:28211	Alphaproteobacteria	1.38108	TRUE	environmental_samples	
BTO:0001278	20	NCBITaxon:28216	Betaproteobacteria	1.38108	TRUE	environmental_samples	
BTO:0001278	21	NCBITaxon:543	Enterobacteriaceae	1.38108	TRUE	environmental_samples	
BTO:0001278	22	NCBITaxon:582	Morganella morganii	1.38108	TRUE	environmental_samples	
BTO:0001278	23	NCBITaxon:84642	Aeromonadaceae	1.38108	TRUE	environmental_samples	
BTO:0001278	24	NCBITaxon:1030	Thiothrix	1.35163	TRUE	environmental_samples	
BTO:0001278	25	NCBITaxon:1386	Bacillus <firmicutes>	1.35163	TRUE	environmental_samples	
BTO:0001279	1	NCBITaxon:529507	Proteus mirabilis HI4320	3	TRUE	annotated_genomes_isolates	
BTO:0001281	1	NCBITaxon:1133849	Nocardia brasiliensis ATCC 700358	3	TRUE	annotated_genomes_isolates	
BTO:0001281	2	NCBITaxon:1194086	Yersinia enterocolitica subsp. enterocolitica WA-314	3	TRUE	annotated_genomes_isolates	
BTO:0001281	3	NCBITaxon:1273539	Streptococcus iniae IUSA1	3	TRUE	annotated_genomes_isolates	
BTO:0001281	4	NCBITaxon:1334565	Listeria monocytogenes EGD	3	TRUE	annotated_genomes_isolates	
BTO:0001281	5	NCBITaxon:1348	Streptococcus parauberis	3	TRUE	annotated_genomes_isolates	
BTO:0001281	6	NCBITaxon:1359	Lactococcus cremoris	3	TRUE	annotated_genomes_isolates	
BTO:0001281	7	NCBITaxon:1450449	Mannheimia haemolytica serotype A1/A6 str. PKL10	3	TRUE	annotated_genomes_isolates	
BTO:0001281	8	NCBITaxon:152142	Mycolicibacterium holsaticum	3	TRUE	annotated_genomes_isolates	
BTO:0001281	9	NCBITaxon:1776	Mycolicibacterium flavescens	3	TRUE	annotated_genomes_isolates	
BTO:0001281	10	NCBITaxon:1778	Mycobacterium gordonae	3	TRUE	annotated_genomes_isolates	
BTO:0001281	11	NCBITaxon:1798	Mycolicibacillus trivialis	3	TRUE	annotated_genomes_isolates	
BTO:0001281	12	NCBITaxon:1867252	Borrelia hermsii HS1	3	TRUE	annotated_genomes_isolates	
BTO:0001281	13	NCBITaxon:220341	Salmonella enterica subsp. enterica serovar Typhi str. CT18	3	TRUE	annotated_genomes_isolates	
BTO:0001281	14	NCBITaxon:243061	Mycobacterium sherrisii	3	TRUE	annotated_genomes_isolates	
BTO:0001281	15	NCBITaxon:28445	Mycobacterium intermedium	3	TRUE	annotated_genomes_isolates	
BTO:0001281	16	NCBITaxon:29313	Mycobacterium shimoidei	3	TRUE	annotated_genomes_isolates	
BTO:0001281	17	NCBITaxon:393133	Listeria monocytogenes 10403S	3	TRUE	annotated_genomes_isolates	
BTO:0001281	18	NCBITaxon:39693	Mycolicibacterium porcinum	3	TRUE	annotated_genomes_isolates	
BTO:0001281	19	NCBITaxon:573	Klebsiella pneumoniae	3	TRUE	annotated_genomes_isolates	
BTO:0001281	20	NCBITaxon:72407	Klebsiella pneumoniae subsp. pneumoniae	3	TRUE	annotated_genomes_isolates	
BTO:0001281	21	NCBITaxon:83554	Chlamydia psittaci	3	TRUE	annotated_genomes_isolates	
BTO:0001287	1	NCBITaxon:1246995	Actinoplanes friuliensis DSM 7358	3	TRUE	annotated_genomes_isolates	
BTO:0001287	2	NCBITaxon:1834516	Pseudofrankia asymbiotica	3	TRUE	annotated_genomes_isolates	
BTO:0001287	3	NCBITaxon:588581	Ruminiclostridium papyrosolvens DSM 2782	3	TRUE	annotated_genomes_isolates	
BTO:0001297	1	NCBITaxon:1000561	Pseudomonas aeruginosa AES-1R	3	TRUE	annotated_genomes_isolates	
BTO:0001297	2	NCBITaxon:110505	Mycobacterium heckeshornense	3	TRUE	annotated_genomes_isolates	
BTO:0001297	3	NCBITaxon:1112856	Mycoplasmoides pneumoniae 309	3	TRUE	annotated_genomes_isolates	
BTO:0001297	4	NCBITaxon:1125630	Klebsiella pneumoniae subsp. pneumoniae HS11286	3	TRUE	annotated_genomes_isolates	
BTO:0001297	5	NCBITaxon:1141647	Nocardia arizonensis	3	TRUE	annotated_genomes_isolates	
BTO:0001297	6	NCBITaxon:1151061	Tsukamurella sp. 1534	3	TRUE	annotated_genomes_isolates	
BTO:0001297	7	NCBITaxon:1162286	Mycobacteroides abscessus M172	3	TRUE	annotated_genomes_isolates	
BTO:0001297	8	NCBITaxon:1162287	Mycobacteroides abscessus M115	3	TRUE	annotated_genomes_isolates	
BTO:0001297	9	NCBITaxon:1194165	Microbacterium yannicii PS01	3	TRUE	annotated_genomes_isolates	
BTO:0001297	10	NCBITaxon:1206734	Nocardia paucivorans NBRC 100373	3	TRUE	annotated_genomes_isolates	
BTO:0001297	11	NCBITaxon:1206739	Nocardia testacea NBRC 100365	3	TRUE	annotated_genomes_isolates	
BTO:0001297	12	NCBITaxon:1220554	Actinomadura chibensis NBRC 106107	3	TRUE	annotated_genomes_isolates	
BTO:0001297	13	NCBITaxon:1230343	Legionella anisa str. Linanisette	3	TRUE	annotated_genomes_isolates	
BTO:0001297	14	NCBITaxon:1334628	Burkholderia contaminans LMG 23361	3	TRUE	annotated_genomes_isolates	
BTO:0001297	15	NCBITaxon:1411141	Serratia ficaria NBRC 102596	3	TRUE	annotated_genomes_isolates	
BTO:0001297	16	NCBITaxon:1429886	Mycobacterium tuberculosis MTB-489	3	TRUE	annotated_genomes_isolates	
BTO:0001297	17	NCBITaxon:1429887	Mycobacterium tuberculosis MTB-476	3	TRUE	annotated_genomes_isolates	
BTO:0001297	18	NCBITaxon:1438822	Mycobacterium tuberculosis variant bovis B2 7505	3	TRUE	annotated_genomes_isolates	
BTO:0001297	19	NCBITaxon:1438823	Mycobacterium tuberculosis variant bovis Bz 31150	3	TRUE	annotated_genomes_isolates	
BTO:0001297	20	NCBITaxon:1458472	Mycobacterium tuberculosis CWCFVRF MDRTB 670	3	TRUE	annotated_genomes_isolates	
BTO:0001297	21	NCBITaxon:158836	Enterobacter hormaechei	3	TRUE	annotated_genomes_isolates	
BTO:0001297	22	NCBITaxon:1773	Mycobacterium tuberculosis	3	TRUE	annotated_genomes_isolates	
BTO:0001297	23	NCBITaxon:1807	Mycolicibacterium obuense	3	TRUE	annotated_genomes_isolates	
BTO:0001297	24	NCBITaxon:1812935	Enterobacter roggenkampii	3	TRUE	annotated_genomes_isolates	
BTO:0001297	25	NCBITaxon:208224	Enterobacter kobei	3	TRUE	annotated_genomes_isolates	
BTO:0001300	1	NCBITaxon:108411		4	TRUE	environmental_samples	
BTO:0001300	2	NCBITaxon:1243	Leuconostoc	4	TRUE	environmental_samples	
BTO:0001300	3	NCBITaxon:1268	Micrococcaceae	4	TRUE	environmental_samples	
BTO:0001300	4	NCBITaxon:1279	Staphylococcus	4	TRUE	environmental_samples	
BTO:0001300	5	NCBITaxon:13429		4	TRUE	environmental_samples	
BTO:0001300	6	NCBITaxon:1350	Enterococcus	4	TRUE	environmental_samples	
BTO:0001300	7	NCBITaxon:13559		4	TRUE	environmental_samples	
BTO:0001300	8	NCBITaxon:135621	Pseudomonadaceae	4	TRUE	environmental_samples	
BTO:0001300	9	NCBITaxon:13687	Sphingomonas	4	TRUE	environmental_samples	
BTO:0001300	10	NCBITaxon:1386	Bacillus <firmicutes>	4	TRUE	environmental_samples	
BTO:0001300	11	NCBITaxon:1578	Lactobacillus	4	TRUE	environmental_samples	
BTO:0001300	12	NCBITaxon:15945		4	TRUE	environmental_samples	
BTO:0001300	13	NCBITaxon:1661425		4	TRUE	environmental_samples	
BTO:0001300	14	NCBITaxon:1716	Corynebacterium	4	TRUE	environmental_samples	
BTO:0001300	15	NCBITaxon:1827	Rhodococcus <high G+C Gram-positive bacteria>	4	TRUE	environmental_samples	
BTO:0001300	16	NCBITaxon:186826	Lactobacillales	4	TRUE	environmental_samples	
BTO:0001300	17	NCBITaxon:2037	Actinomycetales	4	TRUE	environmental_samples	
BTO:0001300	18	NCBITaxon:28216	Betaproteobacteria	4	TRUE	environmental_samples	
BTO:0001300	19	NCBITaxon:286	Pseudomonas	4	TRUE	environmental_samples	
BTO:0001300	20	NCBITaxon:29656		4	TRUE	environmental_samples	
BTO:0001300	21	NCBITaxon:32033	Lysobacteraceae	4	TRUE	environmental_samples	
BTO:0001300	22	NCBITaxon:33882	Microbacterium	4	TRUE	environmental_samples	
BTO:0001300	23	NCBITaxon:35493		4	TRUE	environmental_samples	
BTO:0001300	24	NCBITaxon:356	Hyphomicrobiales	4	TRUE	environmental_samples	
BTO:0001300	25	NCBITaxon:357	Agrobacterium	4	TRUE	environmental_samples	
BTO:0001307	1	NCBITaxon:1265	Ruminococcus flavefaciens	4	TRUE	annotated_genomes_isolates	
BTO:0001307	2	NCBITaxon:1335	Streptococcus equinus	4	TRUE	annotated_genomes_isolates	
BTO:0001307	3	NCBITaxon:1351	Enterococcus faecalis	4	TRUE	annotated_genomes_isolates	
BTO:0001307	4	NCBITaxon:1396	Bacillus cereus	4	TRUE	annotated_genomes_isolates	
BTO:0001307	5	NCBITaxon:1526	[Clostridium] aminophilum	4	TRUE	annotated_genomes_isolates	
BTO:0001307	6	NCBITaxon:163	Treponema bryantii	4	TRUE	annotated_genomes_isolates	
BTO:0001307	7	NCBITaxon:1761780	Butyrivibrio sp. ob235	4	TRUE	annotated_genomes_isolates	
BTO:0001307	8	NCBITaxon:1761782	Enterobacter sp. kpr-6	4	TRUE	annotated_genomes_isolates	
BTO:0001307	9	NCBITaxon:1761783	Enterococcus sp. kppr-6	4	TRUE	annotated_genomes_isolates	
BTO:0001307	10	NCBITaxon:1761883	Prevotella sp. kh1p2	4	TRUE	annotated_genomes_isolates	
BTO:0001307	11	NCBITaxon:1761884	Prevotella sp. khp1	4	TRUE	annotated_genomes_isolates	
BTO:0001307	12	NCBITaxon:1761885	Prevotella sp. khp7	4	TRUE	annotated_genomes_isolates	
BTO:0001307	13	NCBITaxon:1761886	Prevotella sp. lc2012	4	TRUE	annotated_genomes_isolates	
BTO:0001307	14	NCBITaxon:1797112	Olsenella sp. kh2p3	4	TRUE	annotated_genomes_isolates	
BTO:0001307	15	NCBITaxon:1798168	Pseudobutyrivibrio sp. NOR37	4	TRUE	annotated_genomes_isolates	
BTO:0001307	16	NCBITaxon:1798184	Sarcina sp. DSM 11001	4	TRUE	annotated_genomes_isolates	
BTO:0001307	17	NCBITaxon:1798185	Pseudobutyrivibrio sp. UC1225	4	TRUE	annotated_genomes_isolates	
BTO:0001307	18	NCBITaxon:1798186	Pseudobutyrivibrio sp. OR37	4	TRUE	annotated_genomes_isolates	
BTO:0001307	19	NCBITaxon:1898203	Lachnospiraceae bacterium	4	TRUE	annotated_genomes_isolates	
BTO:0001307	20	NCBITaxon:1898205		4	TRUE	annotated_genomes_isolates	
BTO:0001307	21	NCBITaxon:1898207	Clostridiales bacterium	4	TRUE	annotated_genomes_isolates	
BTO:0001307	22	NCBITaxon:1908203	uncultured Methanomethylophilus sp.	4	TRUE	annotated_genomes_isolates	
BTO:0001307	23	NCBITaxon:1945874	Fibrobacter sp. UWB16	4	TRUE	annotated_genomes_isolates	
BTO:0001307	24	NCBITaxon:1945884	Olsenella sp. KH1P3	4	TRUE	annotated_genomes_isolates	
BTO:0001307	25	NCBITaxon:253161	uncultured Methanobrevibacter sp.	4	TRUE	annotated_genomes_isolates	
BTO:0001308	1	NCBITaxon:102618	Helicobacter pylori NCTC 11637 = CCUG 17874 = ATCC 43504 = JCM 12093	3	TRUE	annotated_genomes_isolates	
BTO:0001308	2	NCBITaxon:1069378		3	TRUE	annotated_genomes_isolates	
BTO:0001308	3	NCBITaxon:1145111	Helicobacter pylori R030b	3	TRUE	annotated_genomes_isolates	
BTO:0001308	4	NCBITaxon:1145112	Helicobacter pylori R32b	3	TRUE	annotated_genomes_isolates	
BTO:0001308	5	NCBITaxon:1145114	Helicobacter pylori R037c	3	TRUE	annotated_genomes_isolates	
BTO:0001308	6	NCBITaxon:1145115	Helicobacter pylori R038b	3	TRUE	annotated_genomes_isolates	
BTO:0001308	7	NCBITaxon:1145116	Helicobacter pylori R046Wa	3	TRUE	annotated_genomes_isolates	
BTO:0001308	8	NCBITaxon:1145118	Helicobacter pylori R056a	3	TRUE	annotated_genomes_isolates	
BTO:0001308	9	NCBITaxon:1216962	Helicobacter heilmannii ASB1.4	3	TRUE	annotated_genomes_isolates	
BTO:0001308	10	NCBITaxon:1234597	Brucella intermedia M86	3	TRUE	annotated_genomes_isolates	
BTO:0001308	11	NCBITaxon:1337887	Brucella intermedia 229E	3	TRUE	annotated_genomes_isolates	
BTO:0001308	12	NCBITaxon:1386083	Helicobacter pylori X47-2AL	3	TRUE	annotated_genomes_isolates	
BTO:0001308	13	NCBITaxon:210	Helicobacter pylori	3	TRUE	annotated_genomes_isolates	
BTO:0001308	14	NCBITaxon:85963	Helicobacter pylori J99	3	TRUE	annotated_genomes_isolates	
BTO:0001308	15	NCBITaxon:992013	Helicobacter pylori CPY1124	3	TRUE	annotated_genomes_isolates	
BTO:0001308	16	NCBITaxon:992014	Helicobacter pylori CPY1313	3	TRUE	annotated_genomes_isolates	
BTO:0001308	17	NCBITaxon:992016	Helicobacter pylori CPY1962	3	TRUE	annotated_genomes_isolates	
BTO:0001308	18	NCBITaxon:992017	Helicobacter pylori CPY3281	3	TRUE	annotated_genomes_isolates	
BTO:0001308	19	NCBITaxon:992018	Helicobacter pylori CPY6081	3	TRUE	annotated_genomes_isolates	
BTO:0001308	20	NCBITaxon:992019	Helicobacter pylori CPY6261	3	TRUE	annotated_genomes_isolates	
BTO:0001308	21	NCBITaxon:992020	Helicobacter pylori CPY6271	3	TRUE	annotated_genomes_isolates	
BTO:0001308	22	NCBITaxon:992022	Helicobacter pylori CPY6311	3	TRUE	annotated_genomes_isolates	
BTO:0001308	23	NCBITaxon:992023	Helicobacter pylori NQ4216	3	TRUE	annotated_genomes_isolates	
BTO:0001308	24	NCBITaxon:992024	Helicobacter pylori NQ4200	3	TRUE	annotated_genomes_isolates	
BTO:0001308	25	NCBITaxon:992025	Helicobacter pylori NQ4228	3	TRUE	annotated_genomes_isolates	
BTO:0001313	1	NCBITaxon:1117379	Neobacillus bataviensis LMG 21833	3	TRUE	annotated_genomes_isolates	
BTO:0001313	2	NCBITaxon:1131731	Schinkia azotoformans LMG 9581	3	TRUE	annotated_genomes_isolates	
BTO:0001313	3	NCBITaxon:1232724	Mycobacterium intracellulare subsp. intracellulare MTCC 9506	3	TRUE	annotated_genomes_isolates	
BTO:0001313	4	NCBITaxon:1265309	Tritonibacter mobilis F1926	3	TRUE	annotated_genomes_isolates	
BTO:0001313	5	NCBITaxon:1444768	Kitasatospora sp. MBT63	3	TRUE	annotated_genomes_isolates	
BTO:0001313	6	NCBITaxon:1502762	Janthinobacterium sp. RA13	3	TRUE	annotated_genomes_isolates	
BTO:0001313	7	NCBITaxon:1543381	Oleiagrimonas soli	3	TRUE	annotated_genomes_isolates	
BTO:0001313	8	NCBITaxon:203907	Candidatus Blochmanniella floridana	3	TRUE	annotated_genomes_isolates	
